Current,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
公司代碼,年月日,M0000 特殊 %,M1100 水泥工業 %,M1200 食品工業 %,M1300 塑膠工業 %,M1400 紡織纖維 %,M1500 電機機械 %,M1600 電器電纜 %,M1700 化學生技醫療 %,M1721 化學工業 %,M1722 生技醫療業 %,M1800 玻璃陶瓷 %,M1900 造紙工業 %,M2000 鋼鐵工業 %,M2100 橡膠工業 %,M2200 汽車工業 %,M2300 電子工業 %,M2324 半導體業 %,M2325 電腦及週邊設備業 %,M2326 光電業 %,M2327 通訊網路業 %
T4515B 富蘭克林中國A股$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,3.27,0,0,0
T4515C 富蘭克林中A.Na,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,3.27,0,0,0
T4515D 富蘭克林中A.NaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,3.27,0,0,0
T4515E 富蘭克林中A.Na$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,3.27,0,0,0
T4515F 富蘭克林中A.NaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,3.27,0,0,0
T4515Y 富蘭克林中國 A股,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,3.27,0,0,0
T4517A 富蘭克林全球成長,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12,3.01,0,0,1.93
T4517B 富蘭全球成長 $,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12,3.01,0,0,1.93
T4518A 富蘭克林多重收A,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518B 富蘭克林多重收B,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518C 富蘭克林多重收A$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518D 富蘭克林多重收B$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518E 富蘭克林多重收AC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518F 富蘭克林多重收BC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518G 富蘭克林多重收AZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518H 富蘭克林多重收BZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518J 富蘭克林多重收NA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518K 富蘭克林多重收NB,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518L 富蘭克林多重NA$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518M 富蘭克林多重NB$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4518N 富蘭多重收TISA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,1.79,0,0,0
T4519A 富蘭亞太平衡A,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27,8.62,0,0,1.06
T4519B 富蘭亞太平衡B,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27,8.62,0,0,1.06
T4519C 富蘭亞太平衡A$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27,8.62,0,0,1.06
T4519D 富蘭亞太平衡B$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27,8.62,0,0,1.06
T4519E 富蘭亞太平衡BC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27,8.62,0,0,1.06
T4521A 富蘭美高股息A,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,1.59
T4521B 富蘭美高股息B,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,1.59
T4521C 富蘭美高股息A$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,1.59
T4521D 富蘭美高股息B$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,1.59
T4526A 富蘭全球醫療Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4526B 富蘭全球醫療Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4526C 富蘭全球醫療Na,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4526D 富蘭全球醫療Na$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4526E 富蘭全球醫療AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4526F 富蘭全球醫療NaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4526G 富蘭全球醫療AaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4526H 富蘭全球醫療NaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527A 富蘭華美特收A,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527B 富蘭華美特收B,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527C 富蘭華美特收NB,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527D 富蘭華美特收A$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527E 富蘭華美特收B$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527F 富蘭華美特收NB$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527G 富蘭華美特收BC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527H 富蘭華美特收NBC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527J 富蘭華美特收BZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527K 富蘭華美特收NBZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527L 富蘭華美特收IA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4527M 富蘭華美特收IA$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4530A 富蘭AI新科技Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,10.62,0,0,0.39
T4530B 富蘭AI新科技Na,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,10.62,0,0,0.39
T4530C 富蘭AI新科技Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,10.62,0,0,0.39
T4530D 富蘭AI新科技Na$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,10.62,0,0,0.39
T4530E 富蘭AI新科技AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,10.62,0,0,0.39
T4530F 富蘭AI新科技NaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,10.62,0,0,0.39
T4530G 富蘭AI新科技AaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,10.62,0,0,0.39
T4530H 富蘭AI新科技NaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,10.62,0,0,0.39
T4532A 富蘭克林生技Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4532B 富蘭克林生技NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4532C 富蘭克林生技Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4532D 富蘭克林生技NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4532E 富蘭克林生技AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4532F 富蘭克林生技NAaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4532G 富蘭克林生技AaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4532H 富蘭克林生技NAaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533A 富蘭基礎建設Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533B 富蘭基礎建設Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533C 富蘭基礎建設NBd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533D 富蘭基礎建設Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533E 富蘭基礎建設Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533F 富蘭基礎建設NBd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533G 富蘭基礎建設BdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533H 富蘭基礎建設NBdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533J 富蘭基礎建設BdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4533K 富蘭基礎建設NBdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4703A 台新高息平衡Bd,2025/11/28,0,0,0,0,6.83,1.16,0,0,0,0,0,0,0,0,1.13,26.62,11.49,2.43,0,0
T4703B 台新高息平衡NAa,2025/11/28,0,0,0,0,6.83,1.16,0,0,0,0,0,0,0,0,1.13,26.62,11.49,2.43,0,0
T4703C 台新高息平衡NBd,2025/11/28,0,0,0,0,6.83,1.16,0,0,0,0,0,0,0,0,1.13,26.62,11.49,2.43,0,0
T4703Y 台新高息平衡Aa,2025/11/28,0,0,0,0,6.83,1.16,0,0,0,0,0,0,0,0,1.13,26.62,11.49,2.43,0,0
T4706Y 台新主流,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.66,13.9,4.63,0,3.08
T4711A 台新中國精中小$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4711Y 台新中國精中小,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4712Y 台新台灣中小基金,2025/11/28,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,59.45,11.52,8.81,0,7.21
T4714Y 台新中國通,2025/11/28,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,59.94,14.38,7.59,0,5.42
T4717Y 台新北美收益Aa,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4720A 台新2000高科Ia,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.57,18.26,10.7,0,3.37
T4720Y 台新2000高科Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.57,18.26,10.7,0,3.37
T4737Y 台新新興市場機會,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,9.42,0,0,0
T4738Y 台新拉丁美洲基金,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4739Y 台新印度,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4746Y 台新環球資源指數,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4750A 台新中証消指Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4750B 台新中証消指Ia,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4750C 台新中証消指Ia$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4750D 台新中証消指Na,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4750E 台新中証消指Na$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4750Y 台新中証消指Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4754A 台新歐洲動平衡,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4754B 台新歐洲動平衡 $,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4758A 台新智慧生活Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4758B 台新智慧生活Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4758C 台新智慧生活Ia,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4758D 台新智慧生活Ia$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4769A 台新 ESG地球Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4769B 台新 ESG地球NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4769C 台新 ESG地球Ia,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4769D 台新 ESG地球Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4769E 台新 ESG地球NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4769F 台新 ESG地球Ia$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4769G 台新 ESG地球AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4769H 台新 ESG地球NAaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4769J 台新 ESG地球AaA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4769K 台新 ESG地球NAaA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.75,0,0,0
T4770A 台新中國趨勢Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,5.24,0,0,0.94
T4770B 台新中國趨勢NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,5.24,0,0,0.94
T4770C 台新中國趨勢Ia,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,5.24,0,0,0.94
T4770D 台新中國趨勢Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,5.24,0,0,0.94
T4770E 台新中國趨勢NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,5.24,0,0,0.94
T4770F 台新中國趨勢Ia$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,5.24,0,0,0.94
T4770G 台新中國趨勢AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,5.24,0,0,0.94
T4770H 台新中國趨勢NAaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,5.24,0,0,0.94
T4773A 台新醫療趨勢Aa,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4773B 台新醫療趨勢NAa,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4773C 台新醫療趨勢Ia,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4773D 台新醫療趨勢Aa$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4773E 台新醫療趨勢NAa$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4773F 台新醫療趨勢Ia$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4773G 台新醫療趨勢AaC,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4773H 台新醫療趨勢NAaC,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4773J 台新醫療趨勢AaA,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4773K 台新醫療趨勢NAaA,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4775A 台新半導體Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4775B 台新半導體NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4775C 台新半導體Ia,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4775D 台新半導體Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4775E 台新半導體NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4775F 台新半導體Ia$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4775G 台新半導體AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4775H 台新半導體NAaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4775J 台新半導體AaJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4775K 台新半導體NAaJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,4.97,2.8,0,1.95
T4776A 台新收益領航Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776B 台新收益領航Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776C 台新收益領航NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776D 台新收益領航NBd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776E 台新收益領航Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776F 台新收益領航Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776G 台新收益領航NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776H 台新收益領航NBd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776J 台新收益領航AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776K 台新收益領航BdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776L 台新收益領航NAaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776M 台新收益領航NBdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776N 台新收益領航AaJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776P 台新收益領航BdJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776Q 台新收益領航NAaJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4776R 台新收益領航NBdJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,0
T4801A 合庫台灣Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.46,19.47,15.73,0,0
T4801Y 合庫台灣Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.46,19.47,15.73,0,0
T4805Y 合庫全球新興市場,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4808A 合庫全球高股息A,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4808B 合庫全球高股息B,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4808C 合庫全球高股息A$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4808D 合庫全球高股息B$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4810A 合庫SP利變特Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4810B 合庫SP利變特Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4810C 合庫SP利變特AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4810D 合庫SP利變特BdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4810E 合庫SP利變特Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4810F 合庫SP利變特Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4810G 合庫SP利變特NBd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4810H 合庫SP利變特NBd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4812A 合庫AI車聯網Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34,9.34,0,0,0
T4812C 合庫AI車聯網Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34,9.34,0,0,0
T4812D 合庫AI車聯網NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34,9.34,0,0,0
T4812E 合庫AI車聯網NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34,9.34,0,0,0
T4816Y 合庫台高科技Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.55,19.19,15.26,0,0
T4821A 合庫全醫照多Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821B 合庫全醫照多Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821C 合庫全醫照多NBd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821D 合庫全醫照多AaA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821E 合庫全醫照多BdA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821F 合庫全醫照多AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821G 合庫全醫照多BdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821H 合庫全醫照多Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821J 合庫全醫照多Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821K 合庫全醫照多NBd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821L 合庫全醫照多AaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4821M 合庫全醫照多BdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822A 合庫環境社會Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822B 合庫環境社會Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822C 合庫環境社會NBd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822D 合庫環境社會AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822E 合庫環境社會BdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822F 合庫環境社會Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822G 合庫環境社會Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822H 合庫環境社會NBd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822J 合庫環境社會AaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822K 合庫環境社會BdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822L 合庫環境社會NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4822M 合庫環境社會NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4823A 合庫2032多重Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4823B 合庫2032多重Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4823C 合庫2032多重AaA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4823D 合庫2032多重BdA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
